uuid,missing_concept
76f9f570-4ac7-4213-86b4-42447c48c24e,Latrunculia (Latrunculia) austini
76f9f570-4ac7-4213-86b4-42447c48c24e,Lycodapus fierasfer
76f9f570-4ac7-4213-86b4-42447c48c24e,Pannychia sp. 1
76f9f570-4ac7-4213-86b4-42447c48c24e,Porifera
76f9f570-4ac7-4213-86b4-42447c48c24e,coral skeleton
76f9f570-4ac7-4213-86b4-42447c48c24e,marine organism
7cdd32c2-78db-458a-a345-a61f30af455c,Actinostolidae
7cdd32c2-78db-458a-a345-a61f30af455c,Alcyonium varum
7cdd32c2-78db-458a-a345-a61f30af455c,Ceriantharia
7cdd32c2-78db-458a-a345-a61f30af455c,Cnemidocarpa
7cdd32c2-78db-458a-a345-a61f30af455c,Hydroidolina
7cdd32c2-78db-458a-a345-a61f30af455c,Laqueus californicus
7cdd32c2-78db-458a-a345-a61f30af455c,Ophiuroidea
7cdd32c2-78db-458a-a345-a61f30af455c,Porifera
7cdd32c2-78db-458a-a345-a61f30af455c,coral skeleton
7cdd32c2-78db-458a-a345-a61f30af455c,marine organism
21563319-c125-4c4a-81bc-f2b5b551523f,Actinostolidae
21563319-c125-4c4a-81bc-f2b5b551523f,Alcyonium varum
21563319-c125-4c4a-81bc-f2b5b551523f,Callistephanus kofoidi
21563319-c125-4c4a-81bc-f2b5b551523f,Demospongiae sp. 1
21563319-c125-4c4a-81bc-f2b5b551523f,Porifera detritus
21563319-c125-4c4a-81bc-f2b5b551523f,Psathyrometra fragilis
21563319-c125-4c4a-81bc-f2b5b551523f,Thenea muricata
21563319-c125-4c4a-81bc-f2b5b551523f,coral skeleton
9ef231cf-3f1c-4bd6-9621-712302bc4c9b,Actinostolidae
9ef231cf-3f1c-4bd6-9621-712302bc4c9b,Cnemidocarpa
9ef231cf-3f1c-4bd6-9621-712302bc4c9b,Porifera
9ef231cf-3f1c-4bd6-9621-712302bc4c9b,coral skeleton
327d5c71-d469-436c-b516-d3a8dd052f5b,Asbestopluma
327d5c71-d469-436c-b516-d3a8dd052f5b,Coryphaenoides acrolepis-filifer complex
327d5c71-d469-436c-b516-d3a8dd052f5b,Porifera
327d5c71-d469-436c-b516-d3a8dd052f5b,coral skeleton
f9bfcd15-440d-48fc-948c-923b302574d4,Actinostolidae
f9bfcd15-440d-48fc-948c-923b302574d4,Alcyonium varum
f9bfcd15-440d-48fc-948c-923b302574d4,Asbestopluma
f9bfcd15-440d-48fc-948c-923b302574d4,Callistephanus kofoidi
f9bfcd15-440d-48fc-948c-923b302574d4,Hippasteria lepidonotus
f9bfcd15-440d-48fc-948c-923b302574d4,Hydroidolina
f9bfcd15-440d-48fc-948c-923b302574d4,Pandalus amplus
f9bfcd15-440d-48fc-948c-923b302574d4,coral skeleton
f9bfcd15-440d-48fc-948c-923b302574d4,polypropylene line
f9bfcd15-440d-48fc-948c-923b302574d4,site marker
e5af6934-f790-4bce-87ea-756b7f25dd2b,Actinostolidae
9b30d738-161e-4466-82ba-d8b729c7d44e,Cnemidocarpa
9b30d738-161e-4466-82ba-d8b729c7d44e,Porifera
9b30d738-161e-4466-82ba-d8b729c7d44e,Sternostylus iaspis
9b30d738-161e-4466-82ba-d8b729c7d44e,coral skeleton
9b30d738-161e-4466-82ba-d8b729c7d44e,polypropylene line
9b30d738-161e-4466-82ba-d8b729c7d44e,site marker
d9bcb92d-59cb-49d5-95de-8161828a629f,Actinostolidae
d9bcb92d-59cb-49d5-95de-8161828a629f,Porifera
db3beb31-39dd-49f2-beca-579c82239c24,Bathyraja trachura
db3beb31-39dd-49f2-beca-579c82239c24,Chorilia
db3beb31-39dd-49f2-beca-579c82239c24,Galatheidae
db3beb31-39dd-49f2-beca-579c82239c24,Porifera
cadefe2a-fe1f-4368-bab3-0f9f8dbeefcb,Embassichthys bathybius
cadefe2a-fe1f-4368-bab3-0f9f8dbeefcb,Pandalopsis ampla
79d81b95-d3e6-4189-b6f7-81b8b2ba3ac0,Alcyonacea
79d81b95-d3e6-4189-b6f7-81b8b2ba3ac0,Zoantharia
9056dde1-5be4-4af3-947c-2cadc61c4309,Embassichthys bathybius
7a716eed-b89c-4bd2-94c1-68b499beeb28,Embassichthys bathybius
7a716eed-b89c-4bd2-94c1-68b499beeb28,Pandalus amplus
b939acac-1411-4520-8c20-1af89632435d,Embassichthys bathybius
73320a55-35e3-4472-9370-d3f334af59e9,Munida sp. A
73320a55-35e3-4472-9370-d3f334af59e9,Pandalus amplus
73320a55-35e3-4472-9370-d3f334af59e9,Paragorgia sp. 1
73320a55-35e3-4472-9370-d3f334af59e9,Porifera
73320a55-35e3-4472-9370-d3f334af59e9,Porifera detritus
6f3481e8-c880-488c-b71d-2eb152ce2c31,Paragorgia
e23a3801-48fd-4c42-b17e-9b44a83dc644,Paragorgia
1bf258f4-29e0-4354-828c-abdb896b627d,Paragorgia
6da4b2ba-a453-4b48-9a20-89280e03d943,Asbestopluma monticola
6da4b2ba-a453-4b48-9a20-89280e03d943,Embassichthys bathybius
6da4b2ba-a453-4b48-9a20-89280e03d943,Paragorgia
539ef148-99e4-4733-a23d-804716f5cd76,Actinostolidae
539ef148-99e4-4733-a23d-804716f5cd76,Cnemidocarpa
539ef148-99e4-4733-a23d-804716f5cd76,Graneledone boreopacifica
539ef148-99e4-4733-a23d-804716f5cd76,Paragorgia
3c803f95-1529-4476-9701-d230554b570e,Embassichthys bathybius
df8f9cd5-ee50-478d-8b2d-8e48ec49b516,coral skeleton
c3e0a3f1-e7d1-4b70-b89e-44288c26fea3,Munida sp. A
c3e0a3f1-e7d1-4b70-b89e-44288c26fea3,Pandalus amplus
c3e0a3f1-e7d1-4b70-b89e-44288c26fea3,Porifera
c3e0a3f1-e7d1-4b70-b89e-44288c26fea3,Porifera detritus
8be837ca-4650-4f11-90bc-2575683e9814,Munida sp. A
8be837ca-4650-4f11-90bc-2575683e9814,Paragorgia sp. 1
8be837ca-4650-4f11-90bc-2575683e9814,Porifera
a961983c-0189-42bb-82fd-879b5d184518,Asteronyx loveni
a961983c-0189-42bb-82fd-879b5d184518,Porifera
87b9e5a0-e9b9-4d71-a350-530bd63a18ca,Actinostolidae
87b9e5a0-e9b9-4d71-a350-530bd63a18ca,Asbestopluma
87b9e5a0-e9b9-4d71-a350-530bd63a18ca,Asbestopluma monticola
87b9e5a0-e9b9-4d71-a350-530bd63a18ca,Coralliidae
87b9e5a0-e9b9-4d71-a350-530bd63a18ca,Porifera
edb0aa11-c277-48db-a88e-d26608434748,Actinostolidae
edb0aa11-c277-48db-a88e-d26608434748,Thenea muricata
ea62bc7b-a40c-4b5e-ab6d-7bed71aad3fd,Actinostolidae
ea62bc7b-a40c-4b5e-ab6d-7bed71aad3fd,Asteronyx loveni
ea62bc7b-a40c-4b5e-ab6d-7bed71aad3fd,Hydroidolina
10f5159c-23e4-47b9-8941-04928ef83f7b,Porifera
10f5159c-23e4-47b9-8941-04928ef83f7b,Psathyrometra fragilis
10f5159c-23e4-47b9-8941-04928ef83f7b,Thenea muricata
10f5159c-23e4-47b9-8941-04928ef83f7b,coral skeleton
9e26fa68-15a5-404d-a81f-d04ae6a98672,Octocorallia
9e26fa68-15a5-404d-a81f-d04ae6a98672,Suction Sampler
9e26fa68-15a5-404d-a81f-d04ae6a98672,coral skeleton
9e26fa68-15a5-404d-a81f-d04ae6a98672,equipment
9e26fa68-15a5-404d-a81f-d04ae6a98672,marine organism
9e26fa68-15a5-404d-a81f-d04ae6a98672,site marker
90a69799-5996-4e40-bd3b-bdd634b1ec00,Asteronyx loveni
90a69799-5996-4e40-bd3b-bdd634b1ec00,Coralliidae
90a69799-5996-4e40-bd3b-bdd634b1ec00,Decapoda
90a69799-5996-4e40-bd3b-bdd634b1ec00,Octocorallia
90a69799-5996-4e40-bd3b-bdd634b1ec00,Porifera
90a69799-5996-4e40-bd3b-bdd634b1ec00,marine organism
f5519812-377b-4a2a-8efd-8f99a63a43dc,Asteronyx loveni
f5519812-377b-4a2a-8efd-8f99a63a43dc,Mysida
bccc1715-c520-48cd-9ee4-18d9e99a17af,Alcyonacea
bccc1715-c520-48cd-9ee4-18d9e99a17af,Asbestopluma
bccc1715-c520-48cd-9ee4-18d9e99a17af,Porifera
bccc1715-c520-48cd-9ee4-18d9e99a17af,Zoantharia
1919bfd6-6a8e-4942-a7c6-b7b34630f469,Actinostolidae
1919bfd6-6a8e-4942-a7c6-b7b34630f469,Asbestopluma
1919bfd6-6a8e-4942-a7c6-b7b34630f469,Porifera
868b26a1-e357-406a-a68f-b3fc226d0374,Asbestopluma
868b26a1-e357-406a-a68f-b3fc226d0374,Hydroidolina
868b26a1-e357-406a-a68f-b3fc226d0374,Paragorgia sp. 1
868b26a1-e357-406a-a68f-b3fc226d0374,Porifera
868b26a1-e357-406a-a68f-b3fc226d0374,Zoantharia
972d0ef8-2283-4d26-b8b1-7aaacf96b86e,Cnemidocarpa
972d0ef8-2283-4d26-b8b1-7aaacf96b86e,Munida sp. A
972d0ef8-2283-4d26-b8b1-7aaacf96b86e,Pandalus amplus
972d0ef8-2283-4d26-b8b1-7aaacf96b86e,Paragorgia sp. 1
972d0ef8-2283-4d26-b8b1-7aaacf96b86e,Porifera
972d0ef8-2283-4d26-b8b1-7aaacf96b86e,Porifera detritus
da91011a-f5f2-4567-a7d7-c35aeb53c870,Acanthascinae sp. 2
da91011a-f5f2-4567-a7d7-c35aeb53c870,Asbestopluma
da91011a-f5f2-4567-a7d7-c35aeb53c870,Porifera
da91011a-f5f2-4567-a7d7-c35aeb53c870,Thenea muricata
b6d65627-da3c-4d55-aec7-c10fb09c41dc,Porifera
b6d65627-da3c-4d55-aec7-c10fb09c41dc,manipulator
9713f317-777b-4d83-ab10-0d3e77dbabda,Decapoda
9713f317-777b-4d83-ab10-0d3e77dbabda,Hexactinellida sp. 6
9713f317-777b-4d83-ab10-0d3e77dbabda,Pandalus amplus
9713f317-777b-4d83-ab10-0d3e77dbabda,Paragorgia sp. 1
9713f317-777b-4d83-ab10-0d3e77dbabda,Porifera
9713f317-777b-4d83-ab10-0d3e77dbabda,Porifera detritus
9713f317-777b-4d83-ab10-0d3e77dbabda,equipment
e157b6dc-4407-4e82-acef-da2dcc582555,Neoloricata
e157b6dc-4407-4e82-acef-da2dcc582555,Porifera
e157b6dc-4407-4e82-acef-da2dcc582555,Psathyrometra fragilis
e157b6dc-4407-4e82-acef-da2dcc582555,coral skeleton
7106b8cc-e730-4c32-b50b-fb387630286e,Actinostolidae
7106b8cc-e730-4c32-b50b-fb387630286e,Callistephanus
7106b8cc-e730-4c32-b50b-fb387630286e,Coryphaenoides acrolepis-filifer complex
7106b8cc-e730-4c32-b50b-fb387630286e,Hippasteria californica
7106b8cc-e730-4c32-b50b-fb387630286e,Hippasteria lepidonotus
7106b8cc-e730-4c32-b50b-fb387630286e,Porifera
7106b8cc-e730-4c32-b50b-fb387630286e,coral skeleton
13d1464a-de84-4a72-b382-2f7ebb8c4775,Psathyrometra fragilis
654903dd-e4ad-4330-94b1-9e1ed86d6bde,Poralia rufescens
f0e7aa16-5c56-49e8-a425-efb600e29a0f,Actinostolidae
f0e7aa16-5c56-49e8-a425-efb600e29a0f,Antedonoidea sp. 1
f0e7aa16-5c56-49e8-a425-efb600e29a0f,Asbestopluma
f0e7aa16-5c56-49e8-a425-efb600e29a0f,Coralliidae
f0e7aa16-5c56-49e8-a425-efb600e29a0f,Psathyrometra fragilis
f0e7aa16-5c56-49e8-a425-efb600e29a0f,marine organism
17aada35-c5f5-43e3-86dd-f0d712b94ded,Actinostolidae
17aada35-c5f5-43e3-86dd-f0d712b94ded,Embassichthys bathybius
17aada35-c5f5-43e3-86dd-f0d712b94ded,Porifera
4849b745-6613-434f-8443-341e65a13647,Porifera
4849b745-6613-434f-8443-341e65a13647,Zoantharia
69e1db02-d5ac-4c55-956b-972d2c7bee4a,Actinostolidae
69e1db02-d5ac-4c55-956b-972d2c7bee4a,Decapoda
69e1db02-d5ac-4c55-956b-972d2c7bee4a,site marker
dcfdff68-724f-4b65-a254-3420637a3831,Asbestopluma
dcfdff68-724f-4b65-a254-3420637a3831,Porifera
dcfdff68-724f-4b65-a254-3420637a3831,coral skeleton
dcfdff68-724f-4b65-a254-3420637a3831,equipment
f25a1928-2c57-412d-9354-83f02a9af6f6,manipulator
2fc014d1-2331-4534-a3de-93af510161d2,Demospongiae sp. 1
5124de5c-163d-4fa0-9c65-78bdc0b87e5f,Octocorallia
a20a211c-1e46-4b82-8268-5341f8a5e2a8,Zoantharia
f1453f26-702c-46a9-99e8-32d3bdf4ee74,Delectopecten
f1453f26-702c-46a9-99e8-32d3bdf4ee74,Ptychogastria
f1453f26-702c-46a9-99e8-32d3bdf4ee74,Tunicata
32de5084-ca56-4d5a-ab22-a7c4012821a0,Embassichthys bathybius
a4971bd8-bd99-481f-b2c2-0df03d5405aa,Microstomus pacificus
acee6328-dad6-4367-98ac-736f67b527c1,Ophiuroidea
1ea5d95e-359e-4f25-a406-9aa19f8a393b,Umbellula sp. 2
b74d5b93-2e60-4894-b97a-ca76ddf7a780,Umbellula sp. 2
1bc794b3-b51d-4a61-afd3-9e67f80c21a7,Umbellula sp. 2
cdb9d611-8261-413f-8c05-5f7426e63ac6,Umbellula sp. 2
06725d86-48f1-4a0b-8baf-556d1b59f2a4,Pleuronectiformes
cf94b439-e4d6-43a3-93a2-f5eb180ad85f,Bathyraja trachura
6695dab3-4f6f-4663-8ce7-e789f91d46d2,Umbellula sp. 2
96d46f5d-02f0-4979-b3b1-f9e483076b3f,Umbellula sp. 2
f8ed9f4e-167c-4a0a-b375-f1f117729da5,Umbellula sp. 2
b9720992-aa79-46fb-aa5c-109168fc88c7,Asteronyx
b9720992-aa79-46fb-aa5c-109168fc88c7,Umbellula sp. 2
b8c78f73-515b-464f-a3fb-b96f0aae80ba,Umbellula sp. 2
b4de8cb5-6ef1-4372-94b8-32de4bf318f0,Umbellula sp. 2
63d678f8-febe-4db5-bab9-c391a5db8dd2,Umbellula sp. 2
339c6e44-a9bd-4546-84c4-f9e6bee53860,Umbellula sp. 2
90c0f777-dc9d-41dc-a16f-acbd10a434fd,Isopoda
af711e12-613f-4d40-b6e9-f78ea7e34574,Umbellula sp. 2
ed3b4e75-e274-4e7c-87f0-ef509ea3a427,Umbellula sp. 2
83399e5e-d63d-4cde-be9a-d13fc6b2c437,Umbellula sp. 2
6eaa226f-1380-49d9-ae81-4ce556f45ac2,Embassichthys bathybius
6eaa226f-1380-49d9-ae81-4ce556f45ac2,Microstomus pacificus
6eaa226f-1380-49d9-ae81-4ce556f45ac2,Umbellula sp. 2
5f0fa9cf-a642-423a-a6d1-c237c17614a4,Umbellula sp. 2
11c872d2-28a6-4e43-bc7c-431192c6a64f,Embassichthys bathybius
11c872d2-28a6-4e43-bc7c-431192c6a64f,Umbellula sp. 2
dd3d72a9-3eae-4e6b-91f8-c923c0d86cda,Umbellula sp. 2
8b4da750-5c74-4b9d-9d4a-6c2c3c090e2d,Embassichthys bathybius
8b4da750-5c74-4b9d-9d4a-6c2c3c090e2d,Umbellula sp. 2
d0549840-3641-467d-bf9e-37de477f613e,Umbellula sp. 2
c7fab8b2-094b-4e1d-b995-611a27452180,Microstomus pacificus
ce869a28-580d-4d42-9a07-c20e07ce50ab,Isopoda
28cdee05-1bf6-47ba-a585-0789cbc118ed,Umbellula sp. 2
e84a607e-878e-4c32-b08b-1836fa186661,Umbellula sp. 2
87b5a93c-c567-4ccb-b9b2-24afd905eb58,Embassichthys bathybius
7e1a9703-9fd2-48d2-a95e-1a3d3386974e,Umbellula sp. 2
2458f1d6-0583-4c8c-9787-a9ff4aea4328,Asteronyx loveni
f91220dd-5302-437e-9f2d-c8e47b22b8bb,Embassichthys bathybius
f9cb9185-b6e6-498e-879b-460685976be2,Umbellula sp. 2
789609b7-2e66-4f96-a596-cb16c516ede2,Umbellula sp. 2
fad30501-3049-4a9d-89de-4d6e2223e96d,Umbellula sp. 2
2de47cfe-548f-4883-91d2-6ddb660c0c5b,Umbellula sp. 2
97f06e6c-d421-4470-8266-2158eaecf041,Pagurus tanneri
97f06e6c-d421-4470-8266-2158eaecf041,Umbellula sp. 2
0d9af2ef-2668-41cc-af36-1d568d7efb49,Umbellula sp. 2
b2824025-58fd-4db6-90f3-aaa75e41b64c,Umbellula sp. 2
5c09973a-297f-436a-9a4c-0cdbead0a750,Umbellula sp. 2
8623ba9a-ac69-4bd9-8b56-6df9c9d9b59d,Umbellula sp. 2
ec81d426-71c2-459b-9824-0fbddcd3f920,Microstomus pacificus
0e5795d6-18b3-43ac-9dd8-f348fe10b7dc,Umbellula sp. 2
b1d10980-e3fc-449b-918e-a78a3f00c65b,Pyrosoma detritus
6dc2116b-a750-400f-8a47-f70506f9068d,Umbellula sp. 2
a24adcdc-23fa-4815-88e9-b9d6ebb58f7e,Umbellula sp. 2
a98b9211-bff5-4375-8737-d5161a02276a,Umbellula sp. 2
a22b24ed-ab4d-44b7-8092-717c4b128045,Ophiuroidea
a22b24ed-ab4d-44b7-8092-717c4b128045,Umbellula sp. 2
0f337e66-b866-4b47-9184-9775a90d5746,Umbellula sp. 2
f9fcad1b-d201-4346-bdd4-412b1613937e,Umbellula sp. 2
986ef6ea-2f2b-41aa-addb-0e8288cf8c3d,Umbellula sp. 2
ce03e91f-a09e-4f68-a067-95ac4d80c379,Umbellula sp. 2
0bebd6f3-a36b-42eb-92ae-cf03257bfb43,Umbellula sp. 2
ae15d046-7de5-40ae-9dc4-2c21284ed265,Umbellula sp. 2
9ccce195-d51a-4667-9e7a-9209d77ab00d,Umbellula sp. 2
1267ad06-71b7-4ba5-9985-4de354cbef70,Umbellula sp. 2
a843b60c-9d59-43f4-ace0-0a6335485f29,Umbellula sp. 2
fa1dd68b-49da-4767-9f5b-10b343dad044,Umbellula sp. 2
1c9abc98-ec0f-4192-b8d7-db75cd215497,Umbellula sp. 2
6c72d63f-9ef9-4b47-acbe-a9486057d753,Free Ocean CO2 Experiment
6c72d63f-9ef9-4b47-acbe-a9486057d753,Microstomus pacificus
6c72d63f-9ef9-4b47-acbe-a9486057d753,Pagurus tanneri
6c72d63f-9ef9-4b47-acbe-a9486057d753,Umbellula sp. 2
9001f61d-016e-4c44-98cc-45713df527d4,Embassichthys bathybius
9001f61d-016e-4c44-98cc-45713df527d4,Umbellula sp. 2
65964380-5e5f-4b19-98a2-d18e97875909,Umbellula sp. 2
57049494-4b26-47c3-bf15-2f51924b3c1b,Embassichthys bathybius
57049494-4b26-47c3-bf15-2f51924b3c1b,Umbellula sp. 2
d6cc6d27-66d6-4d54-b250-17a51e888046,Umbellula sp. 2
587dfc1b-b14f-4ac0-b5f1-6f2a976958f8,Pandalopsis ampla
587dfc1b-b14f-4ac0-b5f1-6f2a976958f8,Umbellula sp. 2
e9e611f6-e9fe-46d3-aafd-323160ab8074,Umbellula sp. 2
957462b6-18bc-43b6-9b95-b07a26ccf537,Umbellula sp. 2
94a5c137-1147-47b6-9c8b-b509395cba4f,Umbellula sp. 2
f3768b45-3e2c-4558-85fd-296f5d926d82,Umbellula sp. 2
47baf1be-85de-4625-b3d4-b1fcf00c7598,Umbellula sp. 2
3a411fa0-58e2-4074-948f-bae369c864d1,Umbellula sp. 2
c026fa5f-b3a2-4fb3-a213-2e05127c3736,Umbellula sp. 2
d44a6526-6b2c-429d-b8d8-72ca74c5e253,Umbellula sp. 2
ce95e3fb-da10-46b6-822a-6bf20fba054c,Microstomus pacificus
ce95e3fb-da10-46b6-822a-6bf20fba054c,Umbellula sp. 2
9c822da1-a93e-42f8-bd07-9dc4b851cdc6,Umbellula sp. 2
e6399578-3b87-42d6-ab4d-8782986b8cee,Galatheidae
e6399578-3b87-42d6-ab4d-8782986b8cee,Umbellula sp. 2
56984b7b-220f-458c-9b26-fa6ba708e2ca,Umbellula sp. 2
a576f45b-a978-45fd-bab6-a0dec41cb52c,Umbellula sp. 2
b698cd60-a6e8-45fa-9fef-f2404fbd4e4f,Umbellula sp. 2
940a738a-a6aa-4b71-8dfa-f95193e5ca98,Umbellula sp. 2
c89eac6c-99f0-468c-b34c-9fc62e5781d6,Umbellula sp. 2
e0b37ee5-adbb-42c1-9096-c41953bd0166,Umbellula sp. 2
5499d51c-0300-4e43-8798-67525356b8df,Umbellula sp. 2
1cee19e7-a417-427a-b391-b889bf2e8064,Umbellula sp. 2
40ae2842-e972-485d-ad55-70674cb58e8b,Umbellula sp. 2
c7d90fec-76ef-4de2-bfd4-6bb846f51117,Umbellula sp. 2
a5103b3e-1678-4f39-8ab0-c531e563a834,Umbellula sp. 2
6ff4f0ff-8b3c-4b67-9444-b3af0338537e,Umbellula sp. 2
cb8cab1b-0638-464a-8535-259847ec44f9,Umbellula sp. 2
06ce67f0-41c6-4e1f-a604-3a1a2ea54ca6,Umbellula sp. 2
c681e185-1242-4d98-a4a8-7365d572808b,Umbellula sp. 2
07f36fca-1fab-4be0-a829-5f290e3eeb64,Umbellula sp. 2
fd95e02e-a89e-4034-99b1-0057567b6f64,Umbellula sp. 2
f35ffa0a-c695-4845-8867-b5d00e3555bb,Umbellula sp. 2
84b6d872-df81-4c8f-9475-e3f38cd2f05a,Umbellula sp. 2
3d6f226c-1980-4dbe-afd9-8fe9b0498904,Umbellula sp. 2
ccb071a8-bf1a-4b59-9cae-dfd6df1c2bdf,Umbellula sp. 2
fc668444-8058-4b5b-992c-1c9aa453cfa6,Umbellula sp. 2
3ed88487-29a3-4dec-a4b1-2700d03333be,Umbellula sp. 2
fdf675f9-44e8-4058-8f2c-99cd5286ff87,Umbellula sp. 2
c6cc4137-fd5b-453d-bc3a-b39f3f6a240f,Umbellula sp. 2
1d668352-7ee0-4e51-962e-717814e8610c,Umbellula sp. 2
eec38d97-1c3f-4ec8-918a-115df979c02d,Umbellula sp. 2
a56403f5-13dc-4325-a7fb-4fe69cf67549,Umbellula sp. 2
bba5e9a3-633e-4037-bc2b-f30f24af6327,Umbellula sp. 2
e605ae8e-92d9-466d-8228-39c3fd90c5e7,Umbellula sp. 2
afbaa7cd-e13a-49d2-b8b1-d906db71190a,Umbellula sp. 2
c461dbe7-05d8-411c-9c77-270340f8698f,Umbellula sp. 2
fc693cc3-2224-4a62-bee4-d9af056d5c67,Umbellula sp. 2
b706b055-3061-46a2-8cee-b007c3fcddbd,Umbellula sp. 2
9d2a0356-d157-4e79-b744-4809a210196d,Umbellula sp. 2
38770cf6-330e-4db5-9645-90ff08949a1c,Umbellula sp. 2
3b3bc1b9-7db6-44a5-b65a-25e91fd457f8,Umbellula sp. 2
452ec8cb-1ae3-4b8e-812d-c028712f5f1f,Umbellula sp. 2
6be530ab-016a-4300-afac-07df9aaee78c,Umbellula sp. 2
f79dd36d-9e22-4b8a-93d4-3673cd1e86b4,Umbellula sp. 2
9be377f2-c70c-4961-8c5a-85539be347c2,Umbellula sp. 2
2aba39f9-3685-4f25-9b7e-02e9f9c29ce7,Umbellula sp. 2
a27c85c5-37de-4f58-97d0-1026b2e8ef95,Umbellula sp. 2
3160a8b9-b2d5-454a-a362-786bcfc1467c,Umbellula sp. 2
cf5fadf4-5831-4e39-a402-5a66f03d3f6c,Desmophyllum
cf5fadf4-5831-4e39-a402-5a66f03d3f6c,Pandalopsis ampla
cf5fadf4-5831-4e39-a402-5a66f03d3f6c,Porifera
e8033656-1a1f-4af9-af5e-55bb6400799a,Neoloricata
cff7b003-4af2-45e2-8120-5d62d29e2889,Amphipoda
e1afc477-073c-4e91-9a37-474814f8386e,Poralia rufescens
e1afc477-073c-4e91-9a37-474814f8386e,equipment
982b9d3e-1775-4fc0-940b-0017c79fb380,Hydrozoa
982b9d3e-1775-4fc0-940b-0017c79fb380,Paguroidea
01934361-b916-4aaa-b287-089f19206fbf,Vesicomya
0b6cebf9-b77d-4c5b-9a39-05dbfd85d2ec,Microstomus pacificus
7758b2e2-9141-47f8-aa1f-4fd0f1afa46b,Ceriantharia
12e07963-0720-43f5-87c3-f161c346e2c6,Mysidae
12e07963-0720-43f5-87c3-f161c346e2c6,Ophiuroidea
12e07963-0720-43f5-87c3-f161c346e2c6,Plantae detritus
12e07963-0720-43f5-87c3-f161c346e2c6,Porifera
12e07963-0720-43f5-87c3-f161c346e2c6,coral skeleton
b6b2900f-7a8f-4d00-8937-2811a3bcd200,Galatheidae
b6b2900f-7a8f-4d00-8937-2811a3bcd200,Porifera
b12f636d-8f01-49db-9bc9-985669f23b75,Microstomus pacificus
eeb725a9-f026-4c2d-8219-93247b18c8b2,Mysida
5fab97d8-123e-44b1-a736-2c4e41b54dd9,Mysida
4ff4426f-b6fe-4265-8a9e-9ec20dfd665e,Bird water sampler
4ff4426f-b6fe-4265-8a9e-9ec20dfd665e,Poralia rufescens
e060d348-447f-4971-a4a6-9a5aad9dc488,Embassichthys bathybius
caf525f7-86a4-425b-888c-04b296d69a32,Asbestopluma
3802ba16-4a98-4d13-93b2-7e14361450d7,Microstomus pacificus
4b884679-f1e6-41f4-9fd9-491d8bf73214,Octocorallia
4b884679-f1e6-41f4-9fd9-491d8bf73214,Pandalopsis ampla
4b884679-f1e6-41f4-9fd9-491d8bf73214,Porifera
931f3da4-d1d0-4ce7-a4db-890cd1273122,Microstomus pacificus
4889cd54-065d-4a7a-a469-4bcd449e0340,Microstomus pacificus
93d95b59-7373-4073-8e75-ec9eb0268ac5,Vesicomya
dfecdd42-ea2b-48c3-842d-b1def2dc1210,Porifera
e4fe0905-6e63-429f-9bd7-9c44312969f2,Embassichthys bathybius
e4fe0905-6e63-429f-9bd7-9c44312969f2,Paguridae
e4fe0905-6e63-429f-9bd7-9c44312969f2,Paguroidea
139b467f-1c9c-43d4-9b09-450680f84bf6,Alcyonacea
139b467f-1c9c-43d4-9b09-450680f84bf6,Zoantharia
86f542e9-aabc-4a0d-aafd-7422872072a2,Porifera
86f542e9-aabc-4a0d-aafd-7422872072a2,manipulator
86f542e9-aabc-4a0d-aafd-7422872072a2,marine organism
86f542e9-aabc-4a0d-aafd-7422872072a2,polypropylene line
86f542e9-aabc-4a0d-aafd-7422872072a2,trap
e94f19f2-4410-4c80-9dfd-a8648ac2a55c,polypropylene line
e94f19f2-4410-4c80-9dfd-a8648ac2a55c,trap
3c6a82d9-0ccf-4847-9faf-e82e7a864c74,Latrunculia (Latrunculia) austini
7bc44071-0237-4578-8157-23afbea650d0,Latrunculia (Latrunculia) austini
6069c082-5b9b-479e-a80f-b2103f196ebf,Asbestopluma monticola
892c2cf6-f1a7-473d-8921-dacdad9b2e0a,Cladorhizidae sp. A
892c2cf6-f1a7-473d-8921-dacdad9b2e0a,Pandalopsis ampla
d3460946-d564-4457-b728-91724723ca72,Pandalidae
08d5b93c-f782-447c-a8a9-2097eac03c75,Embassichthys bathybius
08d5b93c-f782-447c-a8a9-2097eac03c75,Pandalopsis ampla
08d5b93c-f782-447c-a8a9-2097eac03c75,ledge
b73a0ddb-095a-4192-b92d-050224817f20,Delectopecten
b73a0ddb-095a-4192-b92d-050224817f20,Pandalopsis ampla
b73a0ddb-095a-4192-b92d-050224817f20,eggcase
9a621871-32df-4aaa-b841-9880518e3c70,Ophiacanthidae
4e2d4a7c-2346-428d-8652-f2c7db565184,Porifera
bc54078f-8b7f-4454-aeac-dc698fb0e325,Enteroctopus dofleini
47593041-9109-4b76-9c15-bf875a317359,Delectopecten
47593041-9109-4b76-9c15-bf875a317359,Tunicata
47593041-9109-4b76-9c15-bf875a317359,eggcase
